Unnamed: 0,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps,fuel_slope,fuel_bias,deg_slope,deg_bias,lag_slope_mean,lag_bias_mean
85,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,HARD,RAI,2.0,98.383,Qualifying,25.38125,27.928125,68.55937499999999,0.0,17.0,13.0,2.0,1.0,23.0,32.0,5.554,55,-0.1557727272727272,107.25465151515152,-0.0061594210582129,104.11119266249604,0.0943556041562078,103.4660199909217
86,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,MEDIUM,GIO,3.0,98.114,Qualifying,25.325,27.821428571428577,68.99999999999999,0.0,16.0,16.0,3.0,1.0,27.0,28.0,5.554,55,-0.0993897243107768,106.42547493734337,0.044382411067194,102.58484288537548,0.0943556041562078,103.4660199909217
87,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,MEDIUM,RAI,1.0,98.383,Qualifying,26.154545454545453,30.031818181818185,63.45,0.0,17.0,13.0,1.0,1.0,1.0,22.0,5.554,55,-0.1557727272727272,107.25465151515152,-0.0616200980392149,106.5116764705882,0.0775899509803855,105.39238823529412
88,Abu Dhabi Grand Prix,21,2019,Alfa Romeo Racing,SOFT,GIO,1.0,98.114,Qualifying,26.4125,30.4375,61.3125,0.0,16.0,16.0,1.0,1.0,1.0,8.0,5.554,55,-0.0993897243107768,106.42547493734337,0.5379999999999824,103.94166666666676,0.0775899509803855,105.39238823529412
89,Abu Dhabi Grand Prix,21,2019,Ferrari,HARD,LEC,2.0,95.219,Qualifying,25.76923076923077,28.91538461538461,66.00384615384615,0.0,3.0,3.0,2.0,1.0,13.0,26.0,5.554,55,-0.0626313309776213,103.48730506478208,0.0254675324675324,102.40427272727274,0.0183570264050731,102.48255606385044
90,Abu Dhabi Grand Prix,21,2019,Ferrari,HARD,VET,2.0,95.339,Qualifying,25.773076923076925,28.919230769230765,66.00769230769231,0.0,4.0,5.0,2.0,1.0,13.0,26.0,5.554,55,-0.071028563015314,104.60633951707892,-0.0593654135338361,104.8775180451128,-0.0169489405331518,103.64089538619277
91,Abu Dhabi Grand Prix,21,2019,Ferrari,MEDIUM,LEC,1.0,95.219,Qualifying,26.316666666666663,30.366666666666664,61.86666666666667,0.0,3.0,3.0,1.0,4.0,1.0,12.0,5.554,55,-0.0626313309776213,103.48730506478208,-0.0279285714285735,103.53464285714284,0.0536662875341216,105.35111239556618
92,Abu Dhabi Grand Prix,21,2019,Ferrari,MEDIUM,VET,3.0,95.339,Qualifying,25.135294117647057,27.55294117647059,70.5529411764706,0.0,4.0,5.0,3.0,1.0,39.0,17.0,5.554,55,-0.071028563015314,104.60633951707892,-0.0446272727272697,103.27129999999984,0.0536662875341216,105.35111239556618
93,Abu Dhabi Grand Prix,21,2019,Ferrari,SOFT,LEC,3.0,95.219,Qualifying,25.15882352941176,27.564705882352943,70.45882352941176,0.0,3.0,3.0,3.0,1.0,39.0,17.0,5.554,55,-0.0626313309776213,103.48730506478208,0.1530524475524492,94.16959207459196,0.0536662875341216,105.35111239556618
94,Abu Dhabi Grand Prix,21,2019,Ferrari,SOFT,VET,1.0,95.339,Qualifying,26.325000000000003,30.35,61.9,0.0,4.0,5.0,1.0,4.0,1.0,12.0,5.554,55,-0.071028563015314,104.60633951707892,0.0310285714285685,103.591980952381,0.0536662875341216,105.35111239556618
95,Abu Dhabi Grand Prix,21,2019,Haas F1 Team,HARD,GRO,2.0,98.051,Qualifying,25.43055555555556,28.066666666666663,68.32499999999999,0.0,15.0,15.0,2.0,2.0,19.0,36.0,5.554,55,-0.0658148148148143,107.32544444444444,-0.0473331628670623,105.99485761580488,-0.0523849637864718,106.46934204319656
96,Abu Dhabi Grand Prix,21,2019,Haas F1 Team,HARD,MAG,2.0,97.254,Qualifying,25.405882352941177,28.0,68.42647058823529,0.0,14.0,14.0,2.0,2.0,21.0,34.0,5.554,55,-0.1034333333333327,106.4476333333333,0.0316226600985212,103.3540285714286,-0.0078552513842705,104.67444309361674
97,Abu Dhabi Grand Prix,21,2019,Haas F1 Team,MEDIUM,GRO,1.0,98.051,Qualifying,26.22222222222222,30.183333333333337,62.85,0.0,15.0,15.0,1.0,1.0,1.0,18.0,5.554,55,-0.0658148148148143,107.32544444444444,-0.1234195804195822,107.36631934731936,0.0312902097902025,106.38649300699304
98,Abu Dhabi Grand Prix,21,2019,Haas F1 Team,MEDIUM,MAG,1.0,97.254,Qualifying,26.19,30.120000000000005,63.175,0.0,14.0,14.0,1.0,1.0,1.0,20.0,5.554,55,-0.1034333333333327,106.4476333333333,-0.1049296703296718,107.16040439560446,-0.114174625374627,107.26336187146192
99,Abu Dhabi Grand Prix,21,2019,McLaren,HARD,NOR,2.0,96.436,Qualifying,25.569565217391304,28.53695652173913,67.38260869565218,0.0,6.0,8.0,2.0,1.0,9.0,46.0,5.554,55,-0.0140416666666688,105.31845833333335,-0.0523079737335832,105.89232617260788,-0.0487919669521397,105.1617655045116
100,Abu Dhabi Grand Prix,21,2019,McLaren,HARD,SAI,2.0,96.308,Qualifying,25.71379310344827,28.758620689655167,66.39655172413794,0.0,8.0,10.0,2.0,1.0,13.0,29.0,5.554,55,-0.0787311827956993,105.96166666666664,-0.0532860869565213,106.00245072463764,-0.0527970303450523,105.94738844862276
101,Abu Dhabi Grand Prix,21,2019,McLaren,MEDIUM,SAI,3.0,96.308,Qualifying,25.092307692307696,27.507692307692302,70.88461538461539,0.0,8.0,10.0,3.0,1.0,42.0,13.0,5.554,55,-0.0787311827956993,105.96166666666664,0.073785714285708,98.8176428571432,-0.0527970303450523,105.94738844862276
102,Abu Dhabi Grand Prix,21,2019,McLaren,SOFT,NOR,1.0,96.436,Qualifying,26.425,30.4375,61.2875,0.0,6.0,8.0,1.0,4.0,1.0,8.0,5.554,55,-0.0140416666666688,105.31845833333335,0.073785714285708,98.8176428571432,-0.0527970303450523,105.94738844862276
103,Abu Dhabi Grand Prix,21,2019,McLaren,SOFT,SAI,1.0,96.308,Qualifying,26.316666666666663,30.316666666666663,61.883333333333326,0.0,8.0,10.0,1.0,4.0,1.0,12.0,5.554,55,-0.0787311827956993,105.96166666666664,-0.0188928571428539,105.6451071428571,-0.0527970303450523,105.94738844862276
104,Abu Dhabi Grand Prix,21,2019,Mercedes,HARD,BOT,2.0,94.973,Qualifying,25.300000000000004,27.77692307692308,69.21923076923076,0.0,20.0,4.0,2.0,1.0,30.0,26.0,5.554,55,-0.1678620689655177,106.57991954022988,-0.0583831168831178,104.04409307359307,-0.0242493875257036,102.78413374546268
105,Abu Dhabi Grand Prix,21,2019,Mercedes,HARD,HAM,2.0,94.779,Qualifying,25.344827586206897,27.858620689655176,68.82758620689656,0.0,1.0,1.0,2.0,1.0,27.0,29.0,5.554,55,-0.045217948717949,102.98532051282054,-0.0197651044607552,102.4888503670242,-0.0390741106719365,103.26647172030864
106,Abu Dhabi Grand Prix,21,2019,Mercedes,MEDIUM,BOT,1.0,94.973,Qualifying,26.05862068965517,29.72758620689656,64.04482758620689,0.0,20.0,4.0,1.0,4.0,1.0,29.0,5.554,55,-0.1678620689655177,106.57991954022988,-0.1377960836501903,106.14673102661595,-0.0795980418250987,104.66196551330802
107,Abu Dhabi Grand Prix,21,2019,Mercedes,MEDIUM,HAM,1.0,94.779,Qualifying,26.10384615384616,29.89230769230769,63.82692307692308,0.0,1.0,1.0,1.0,4.0,1.0,26.0,5.554,55,-0.045217948717949,102.98532051282054,0.0051025974025947,102.74327792207798,-0.0663467431237977,104.44500447434696
108,Abu Dhabi Grand Prix,21,2019,Racing Point,HARD,PER,2.0,96.961,Qualifying,25.164705882352937,27.6,70.40588235294115,0.0,10.0,7.0,2.0,1.0,38.0,17.0,5.554,55,-0.0722882882882895,106.39786486486484,-0.037727272727272,104.86863636363633,-0.0426965057772701,105.0715312053094
109,Abu Dhabi Grand Prix,21,2019,Racing Point,HARD,STR,2.0,97.103,Qualifying,26.02777777777778,29.88888888888889,64.4388888888889,0.0,12.0,20.0,2.0,1.0,6.0,18.0,5.554,55,-0.0722882882882895,106.39786486486484,0.195020979020977,102.77002913752916,0.0786468531468524,103.81933275058272
110,Abu Dhabi Grand Prix,21,2019,Racing Point,MEDIUM,PER,1.0,96.961,Qualifying,25.943243243243245,29.36756756756757,64.64324324324323,0.0,10.0,7.0,1.0,1.0,1.0,37.0,5.554,55,-0.0722882882882895,106.39786486486484,-0.0485828445747828,105.83392796920825,0.0786468531468524,103.81933275058272
111,Abu Dhabi Grand Prix,21,2019,Racing Point,MEDIUM,STR,1.0,97.103,Qualifying,26.44,30.380000000000003,60.88000000000001,0.0,12.0,20.0,1.0,1.0,1.0,5.0,5.554,55,-0.0722882882882895,106.39786486486484,-0.0485828445747828,105.83392796920825,0.0786468531468524,103.81933275058272
112,Abu Dhabi Grand Prix,21,2019,Racing Point,SOFT,STR,3.0,97.103,Qualifying,25.50454545454545,28.090909090909097,67.63181818181818,0.0,12.0,20.0,3.0,1.0,24.0,22.0,5.554,55,-0.0722882882882895,106.39786486486484,0.2135502512562817,97.17830653266331,0.0786468531468524,103.81933275058272
113,Abu Dhabi Grand Prix,21,2019,Red Bull Racing,HARD,ALB,2.0,95.682,Qualifying,25.509523809523813,28.33333333333333,67.87857142857142,0.0,5.0,6.0,2.0,1.0,14.0,42.0,5.554,55,0.0762820512820542,103.71015384615389,-0.0448401544401559,104.61670755040758,-0.0181041236146506,102.90804548107972
114,Abu Dhabi Grand Prix,21,2019,Red Bull Racing,HARD,VER,2.0,95.139,Qualifying,25.360000000000003,27.863333333333337,68.71666666666667,0.0,2.0,2.0,2.0,1.0,26.0,30.0,5.554,55,-0.0641333333333324,103.5454,-0.022483846153847,102.77779769230771,-0.0336620002970015,103.69725262135763
115,Abu Dhabi Grand Prix,21,2019,Red Bull Racing,MEDIUM,ALB,1.0,95.682,Qualifying,26.30769230769232,30.330769230769228,62.06153846153845,0.0,5.0,6.0,1.0,4.0,1.0,13.0,5.554,55,0.0762820512820542,103.71015384615389,0.0359047619047545,103.89346428571436,0.0436023809523747,103.0950321428572
116,Abu Dhabi Grand Prix,21,2019,Red Bull Racing,MEDIUM,VER,1.0,95.139,Qualifying,26.116,29.948,63.74800000000001,0.0,2.0,2.0,1.0,4.0,1.0,25.0,5.554,55,-0.0641333333333324,103.5454,-0.0246225563909794,103.5291045112782,0.0056411027568875,103.71128439849628
117,Abu Dhabi Grand Prix,21,2019,Renault,HARD,RIC,2.0,96.456,Qualifying,25.712903225806446,28.748387096774188,66.44193548387096,0.0,7.0,11.0,2.0,1.0,12.0,31.0,5.554,55,-0.0997358866245013,106.35309721246188,-0.0558075213675211,106.19282222222218,-0.0542368578497526,105.83204410706252
118,Abu Dhabi Grand Prix,21,2019,Renault,MEDIUM,HUL,2.0,96.71,Qualifying,25.43333333333333,28.111111111111107,68.29166666666666,0.0,9.0,12.0,2.0,1.0,19.0,36.0,5.554,55,-0.042037037037036,105.61844444444442,-0.0187875417130136,104.92741193919164,-0.0050801344928705,103.17106051505036
119,Abu Dhabi Grand Prix,21,2019,Renault,SOFT,HUL,1.0,96.71,Qualifying,26.23333333333333,30.188888888888894,62.82222222222222,0.0,9.0,12.0,1.0,4.0,1.0,18.0,5.554,55,-0.042037037037036,105.61844444444442,-0.1102727272727257,106.21609090909088,-0.0050801344928705,103.17106051505036
120,Abu Dhabi Grand Prix,21,2019,Renault,SOFT,RIC,1.0,96.456,Qualifying,26.33636363636364,30.34545454545454,61.69090909090908,0.0,7.0,11.0,1.0,4.0,1.0,11.0,5.554,55,-0.0997358866245013,106.35309721246188,-0.0066285714285709,105.53641904761908,-0.0584506493506483,105.87625497835498
121,Abu Dhabi Grand Prix,21,2019,Renault,SOFT,RIC,3.0,96.456,Qualifying,25.075,27.48333333333333,70.96666666666667,0.0,7.0,11.0,3.0,4.0,43.0,12.0,5.554,55,-0.0997358866245013,106.35309721246188,0.02435714285714,100.28978571428588,-0.0584506493506483,105.87625497835498
122,Abu Dhabi Grand Prix,21,2019,Toro Rosso,HARD,GAS,2.0,97.089,Qualifying,25.67692307692308,28.76538461538461,66.69230769230771,0.0,11.0,18.0,2.0,1.0,2.0,52.0,5.554,55,-0.0997358866245013,106.35309721246188,-0.0241202710704634,105.48949069840116,-0.0584506493506483,105.87625497835498
123,Abu Dhabi Grand Prix,21,2019,Toro Rosso,HARD,KVY,1.0,97.141,Qualifying,25.9,29.26,64.94500000000001,0.0,13.0,9.0,1.0,1.0,1.0,40.0,5.554,55,-0.1115416666666675,107.31529166666674,-0.1044629010695171,106.88119741532972,-0.0584506493506483,105.87625497835498
124,Abu Dhabi Grand Prix,21,2019,Toro Rosso,MEDIUM,GAS,1.0,97.089,Qualifying,26.4,30.5,59.9,0.0,11.0,18.0,1.0,1.0,1.0,1.0,5.554,55,-0.1115416666666675,107.31529166666674,-0.1044629010695171,106.88119741532972,-0.0584506493506483,105.87625497835498
125,Abu Dhabi Grand Prix,21,2019,Toro Rosso,MEDIUM,KVY,2.0,97.141,Qualifying,25.107142857142858,27.535714285714285,70.77857142857142,0.0,13.0,9.0,2.0,1.0,41.0,14.0,5.554,55,-0.1115416666666675,107.31529166666674,0.1031833333333337,98.33675555555556,-0.0584506493506483,105.87625497835498
126,Abu Dhabi Grand Prix,21,2019,Williams,HARD,KUB,1.0,99.236,Qualifying,26.11666666666667,29.9375,63.73749999999999,0.0,19.0,19.0,1.0,1.0,1.0,24.0,5.554,55,-0.0892083333333335,107.908625,-0.0340789473684187,107.3091315789473,-0.0584506493506483,105.87625497835498
127,Abu Dhabi Grand Prix,21,2019,Williams,HARD,RUS,1.0,98.717,Qualifying,25.996875000000003,29.534375,64.33749999999999,0.0,18.0,17.0,1.0,1.0,1.0,32.0,5.554,55,-0.1088124999999995,108.04277083333336,-0.0447866758241748,107.49214148351646,-0.0394328115962967,107.40063653123188
128,Abu Dhabi Grand Prix,21,2019,Williams,MEDIUM,KUB,2.0,99.236,Qualifying,25.35172413793104,27.87931034482759,68.73103448275862,0.0,19.0,19.0,2.0,1.0,25.0,29.0,5.554,55,-0.0892083333333335,107.908625,-0.0219707108035862,106.4863130602296,-0.0394328115962967,107.40063653123188
129,Abu Dhabi Grand Prix,21,2019,Williams,MEDIUM,RUS,2.0,98.717,Qualifying,25.22272727272728,27.68636363636364,69.84545454545454,0.0,18.0,17.0,2.0,1.0,33.0,22.0,5.554,55,-0.1088124999999995,108.04277083333336,-0.0822364406779669,107.4590822033899,-0.0521035757407766,106.97269763180977
130,Abu Dhabi Grand Prix,22,2021,Alfa Romeo Racing,HARD,GIO,2.0,84.118,Qualifying,24.29375,27.4,60.80625,0.0,14.0,17.0,2.0,1.0,18.0,16.0,5.554,55,-0.0915490196078428,91.93698039215684,-0.0773909090909073,92.06089090909089,-0.0417751650745601,98.08604178579348
131,Abu Dhabi Grand Prix,22,2021,Alfa Romeo Racing,HARD,RAI,2.0,84.779,Qualifying,24.3,27.5,60.400000000000006,0.0,18.0,19.0,2.0,1.0,22.0,4.0,5.554,55,-0.0915490196078428,91.93698039215684,-0.0773909090909073,92.06089090909089,-0.0417751650745601,98.08604178579348
132,Abu Dhabi Grand Prix,22,2021,Alfa Romeo Racing,MEDIUM,GIO,1.0,84.118,Qualifying,24.529411764705884,28.13529411764706,58.35294117647058,0.0,14.0,17.0,1.0,1.0,1.0,17.0,5.554,55,-0.0915490196078428,91.93698039215684,-0.0830034965034977,91.7742832167832,-0.0723117972713563,99.1429798436857
133,Abu Dhabi Grand Prix,22,2021,Alfa Romeo Racing,MEDIUM,RAI,1.0,84.779,Qualifying,24.495238095238093,28.02380952380953,58.64761904761905,0.0,18.0,19.0,1.0,1.0,1.0,21.0,5.554,55,-0.0915490196078428,91.93698039215684,-0.1252928571428575,92.4683547619048,-0.1041481768231776,92.121318989344
134,Abu Dhabi Grand Prix,22,2021,AlphaTauri,HARD,GAS,1.0,83.489,Qualifying,24.4,27.700000000000003,59.80277777777778,0.0,12.0,5.0,1.0,1.0,1.0,36.0,5.554,55,-0.0733796296296293,91.66647222222224,-0.0810049261083744,91.70350246305418,-0.1041481768231776,92.121318989344
135,Abu Dhabi Grand Prix,22,2021,AlphaTauri,HARD,TSU,2.0,83.011,Qualifying,23.99333333333333,26.69,63.22666666666667,0.0,8.0,4.0,2.0,1.0,24.0,30.0,5.554,55,-0.0577246376811604,90.93584057971016,-0.0871636901616814,91.88411402303704,-0.0751532098925725,98.86887630591124
136,Abu Dhabi Grand Prix,22,2021,AlphaTauri,MEDIUM,GAS,2.0,83.489,Qualifying,23.78333333333333,26.25555555555556,64.47777777777777,0.0,12.0,5.0,2.0,4.0,37.0,18.0,5.554,55,-0.0733796296296293,91.66647222222224,-0.1565090909090907,94.98625454545454,-0.0751532098925725,98.86887630591124
137,Abu Dhabi Grand Prix,22,2021,AlphaTauri,MEDIUM,TSU,1.0,83.011,Qualifying,24.47826086956521,27.97826086956522,58.71739130434783,0.0,8.0,4.0,1.0,5.0,1.0,23.0,5.554,55,-0.0577246376811604,90.93584057971016,-0.0599191176470594,90.98620588235292,-0.0751532098925725,98.86887630591124
138,Abu Dhabi Grand Prix,22,2021,AlphaTauri,SOFT,GAS,3.0,83.489,Qualifying,23.65,25.8,64.7,0.0,12.0,5.0,3.0,1.0,55.0,4.0,5.554,55,-0.0577246376811604,90.93584057971016,-0.0599191176470594,90.98620588235292,-0.0751532098925725,98.86887630591124
139,Abu Dhabi Grand Prix,22,2021,AlphaTauri,SOFT,TSU,3.0,83.011,Qualifying,23.66,25.8,64.66,0.0,8.0,4.0,3.0,4.0,54.0,5.0,5.554,55,-0.0577246376811604,90.93584057971016,-0.0599191176470594,90.98620588235292,-0.0751532098925725,98.86887630591124
140,Abu Dhabi Grand Prix,22,2021,Alpine,HARD,ALO,1.0,83.46,Qualifying,24.4,27.700000000000003,59.80277777777778,0.0,11.0,8.0,1.0,2.0,1.0,36.0,5.554,55,-0.052018518518518,91.54638888888888,-0.0792018416954432,91.66569016182542,-0.0751532098925725,98.86887630591124
141,Abu Dhabi Grand Prix,22,2021,Alpine,HARD,OCO,2.0,83.389,Qualifying,24.01395348837209,26.73720930232558,62.78604651162791,0.0,9.0,9.0,2.0,2.0,16.0,43.0,5.554,55,-0.076133333333334,91.19473333333332,-0.0174506945544823,89.90142019225694,-0.0751532098925725,98.86887630591124
142,Abu Dhabi Grand Prix,22,2021,Alpine,MEDIUM,ALO,2.0,83.46,Qualifying,23.75,26.17727272727273,64.52727272727273,0.0,11.0,8.0,2.0,2.0,37.0,22.0,5.554,55,-0.052018518518518,91.54638888888888,-0.0554545454545431,91.75099999999983,-0.0751532098925725,98.86887630591124
143,Abu Dhabi Grand Prix,22,2021,Alpine,SOFT,OCO,1.0,83.389,Qualifying,24.54666666666667,28.206666666666663,58.13999999999999,0.0,9.0,9.0,1.0,4.0,1.0,15.0,5.554,55,-0.076133333333334,91.19473333333332,-0.0505666666666659,91.18464444444442,-0.0751532098925725,98.86887630591124
144,Abu Dhabi Grand Prix,22,2021,Aston Martin,HARD,STR,2.0,84.061,Qualifying,24.00967741935483,26.74838709677419,63.02258064516129,0.0,13.0,13.0,2.0,1.0,22.0,31.0,5.554,55,-0.076133333333334,91.19473333333332,-0.0525798449612399,91.2667042635659,-0.0751532098925725,98.86887630591124
145,Abu Dhabi Grand Prix,22,2021,Aston Martin,HARD,VET,2.0,84.225,Qualifying,23.93142857142857,26.545714285714283,63.5,0.0,15.0,11.0,2.0,1.0,24.0,35.0,5.554,55,-0.0680579710144941,91.94084057971016,-0.0638836383016528,91.66947352993432,-0.0582317416314463,91.46808889675012
146,Abu Dhabi Grand Prix,22,2021,Aston Martin,MEDIUM,STR,1.0,84.061,Qualifying,24.495238095238093,28.02380952380953,58.64761904761905,0.0,13.0,13.0,1.0,1.0,1.0,21.0,5.554,55,-0.0680579710144941,91.94084057971016,-0.1185705882352929,92.36406176470588,-0.0582317416314463,91.46808889675012
147,Abu Dhabi Grand Prix,22,2021,Aston Martin,MEDIUM,VET,1.0,84.225,Qualifying,24.47826086956521,27.97826086956522,58.765217391304354,0.0,15.0,11.0,1.0,1.0,1.0,23.0,5.554,55,-0.0680579710144941,91.94084057971016,-0.0647708978328163,91.61769177846575,-0.0916707430340546,91.99087677158582
148,Abu Dhabi Grand Prix,22,2021,Aston Martin,SOFT,STR,3.0,84.061,Qualifying,23.66,25.82,64.76,0.0,13.0,13.0,3.0,1.0,53.0,5.0,5.554,55,-0.0680579710144941,91.94084057971016,-0.0647708978328163,91.61769177846575,-0.0916707430340546,91.99087677158582
149,Abu Dhabi Grand Prix,22,2021,Ferrari,HARD,LEC,2.0,83.122,Qualifying,24.300000000000004,27.375,60.85000000000001,0.0,7.0,10.0,2.0,1.0,16.0,20.0,5.554,55,-0.0579943934760442,90.73144342507644,-0.0410835164835163,90.3795582417582,-0.0502244650086762,97.6285381434355
150,Abu Dhabi Grand Prix,22,2021,Ferrari,HARD,SAI,2.0,82.992,Qualifying,23.982051282051287,26.661538461538456,63.074358974358965,0.0,5.0,3.0,2.0,1.0,20.0,39.0,5.554,55,-0.0312807017543866,90.39317543859649,-0.0742779582366584,91.44035081206498,-0.0576807373600874,90.9099545269116
151,Abu Dhabi Grand Prix,22,2021,Ferrari,MEDIUM,LEC,3.0,83.122,Qualifying,23.756521739130427,26.18260869565217,64.49565217391304,0.0,7.0,10.0,3.0,6.0,36.0,23.0,5.554,55,-0.0579943934760442,90.73144342507644,0.050009090909093,86.72013636363623,0.0026909090909116,94.99571818181803
152,Abu Dhabi Grand Prix,22,2021,Ferrari,SOFT,LEC,1.0,83.122,Qualifying,24.540000000000006,28.206666666666663,58.08,0.0,7.0,10.0,1.0,4.0,1.0,15.0,5.554,55,-0.0579943934760442,90.73144342507644,-0.0411575757575778,90.69873939393938,-0.0050645021645046,97.1453601731602
153,Abu Dhabi Grand Prix,22,2021,Ferrari,SOFT,SAI,1.0,82.992,Qualifying,24.515789473684208,28.08421052631579,58.42105263157894,0.0,5.0,3.0,1.0,4.0,1.0,19.0,5.554,55,-0.0312807017543866,90.39317543859649,-0.0763912087912067,90.78682197802196,-0.0587743922743922,90.74278068598068
154,Abu Dhabi Grand Prix,22,2021,Haas F1 Team,HARD,MSC,2.0,84.906,Qualifying,24.11904761904762,27.004761904761907,62.02142857142857,0.0,19.0,14.0,2.0,1.0,11.0,42.0,5.554,55,-0.2002666666666675,93.15180000000002,-0.030391290941483,91.42313142387285,0.000615684578519,97.38857999765072
155,Abu Dhabi Grand Prix,22,2021,Haas F1 Team,SOFT,MSC,1.0,84.906,Qualifying,24.54,28.32,57.96999999999999,0.0,19.0,14.0,1.0,1.0,1.0,10.0,5.554,55,-0.2002666666666675,93.15180000000002,-0.031100000000007,92.18480000000004,0.000615684578519,97.38857999765072
156,Abu Dhabi Grand Prix,22,2021,Haas F1 Team,SOFT,MSC,3.0,84.906,Qualifying,23.66,25.8,64.66,0.0,19.0,14.0,3.0,4.0,53.0,5.0,5.554,55,-0.2002666666666675,93.15180000000002,-0.031100000000007,92.18480000000004,0.000615684578519,97.38857999765072
157,Abu Dhabi Grand Prix,22,2021,McLaren,HARD,NOR,2.0,82.931,Qualifying,24.09354838709677,26.948387096774187,62.367741935483856,0.0,3.0,7.0,2.0,1.0,18.0,31.0,5.554,55,-0.2002666666666675,93.15180000000002,-0.0630032345013474,90.93567601078163,-0.0581446607289344,98.46906336770964
158,Abu Dhabi Grand Prix,22,2021,McLaren,HARD,RIC,2.0,83.409,Qualifying,24.044117647058822,26.823529411764707,62.72058823529412,0.0,10.0,12.0,2.0,1.0,19.0,34.0,5.554,55,-0.2002666666666675,93.15180000000002,-0.003766507703594,89.33658327219368,-0.0333848711024707,90.13612964148766
159,Abu Dhabi Grand Prix,22,2021,McLaren,MEDIUM,NOR,3.0,82.931,Qualifying,23.71,25.940000000000005,64.71000000000001,0.0,3.0,7.0,3.0,1.0,49.0,10.0,5.554,55,-0.2002666666666675,93.15180000000002,-0.003766507703594,89.33658327219368,-0.0333848711024707,90.13612964148766
160,Abu Dhabi Grand Prix,22,2021,McLaren,SOFT,NOR,1.0,82.931,Qualifying,24.529411764705884,28.15294117647059,58.25882352941176,0.0,3.0,7.0,1.0,4.0,1.0,17.0,5.554,55,-0.2002666666666675,93.15180000000002,0.0048363636363614,90.3149272727273,-0.0070282467532462,97.9800172077922
161,Abu Dhabi Grand Prix,22,2021,McLaren,SOFT,RIC,1.0,83.409,Qualifying,24.522222222222226,28.11111111111111,58.43333333333333,0.0,10.0,12.0,1.0,4.0,1.0,18.0,5.554,55,-0.2002666666666675,93.15180000000002,-0.0157252747252689,91.04302197802193,-0.0054444555444537,90.6789746253746
